"COUNTY","CITY","ADDRESS","DATE","long","lat","geocode.address"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         425 26TH SE ST                    ","2/27/2001",-97.5038767,35.4386222,"425 se 26th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         711 28TH SE ST                     ","3/5/2001",-97.4986598,35.436572,"711 se 28th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1237 PEEBLY N RD                   ","3/6/2001",-97.2125366,35.451966,"1237 s peebly rd, choctaw, ok 73020, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1128 25TH SW ST                    ","3/6/2001",-97.5359908,35.439198,"1128 sw 25th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         11010 MAY N AVE 234               ","3/13/2001",-97.5671701,35.5824442,"11010 n may ave, oklahoma city, ok 73120, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         904 TABOR DR                      ","3/15/2001",-97.5859965,35.4754638,"904 tabor dr, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4219 YOUNG N 141                  ","3/19/2001",-97.6090877,35.2794957,"young ave, newcastle, ok 73065, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1720 14TH NW ST                   ","3/20/2001",-97.5399341,35.4839976,"1720 nw 14th st, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2400 MACARTHUR N 115              ","3/31/2001",-97.6185724,35.4936891,"2400 n macarthur blvd, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3836 11TH NW                       ","4/4/2001",-97.5872722,35.4803817,"3836 nw 11th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2913 26TH SW                      ","4/10/2001",-97.5662909,35.4384901,"2913 sw 26th st, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4680 PENNY W                      ","4/11/2001",-97.6038152,35.4761535,"4680 penny ln, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1535 34TH NW ST                   ","4/11/2001",-97.5384347,35.5055192,"1535 nw 34th st, oklahoma city, ok 73118, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         6100 MACARTHUR PARK LN 2006       ","4/15/2001",-97.621887,35.491771,"6100 macarthur park ln, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1916 ANN ARBOR N PL               ","4/23/2001",-97.610603,35.489063,"1916 n ann arbor pl, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1324 44TH NW ST                    ","5/2/2001",-97.533917,35.5168939,"1324 nw 44th st, oklahoma city, ok 73118, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         501 44TH SE 131                    ","5/6/2001",-97.5019945,35.422607,"501 se 44th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         330 23RD SE ST                     ","5/7/2001",-97.5052174,35.4413134,"330 se 23rd st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         12115 89TH SE ST                   ","5/9/2001",-97.315212,35.378388,"12115 se 89th st, oklahoma city, ok 73150, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4022 MERIDIAN N                   ","5/10/2001",-97.601099,35.5126669,"4022 n meridian ave, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         10900 POWELL RD                   ","5/14/2001",-97.319546,35.359083,"10900 powell rd, oklahoma city, ok 73165, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1027 66 SW ST                     ","5/19/2001",-97.53335,35.399757,"1027 sw 66th st, oklahoma city, ok 73139, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1505 49TH TERRACE SE              ","5/22/2001",-97.485529,35.415725,"1505 se 49th terrace, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         5500 BARNES S ST                  ","5/24/2001",-97.5493937,35.4106147,"5500 s barnes ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4601 SHALLOWBROOK DR               ","6/5/2001",-97.484244,35.419225,"4601 s shallow brook dr, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1344 WILLIAMS DR                   ","6/9/2001",-97.5412319,35.417529,"1344 williams dr, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         6040 BRITTON W RD D               ","6/17/2001",-97.6238804,35.5656033,"6040 w britton rd, oklahoma city, ok 73132, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3605 LIBERTY W                    ","6/19/2001",-97.5814521,35.4816591,"3605 nw liberty st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         226 41ST SW ST                     ","7/4/2001",-97.517359,35.423439,"226 sw 41st st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2701 46TH SW TER                   ","7/7/2001",-97.561115,35.417982,"2701 sw 46th terrace, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3803 42ND SW ST                    ","7/9/2001",-97.5856818,35.4223618,"3803 sw 42nd st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4100 10TH NW 108                  ","7/10/2001",-97.592505,35.478423,"4100 nw 10th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2317 LINDLEY W                    ","7/15/2001",-97.5522915,35.4656967,"2317 w lindley ave, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3527 38TH SW                      ","7/18/2001",-97.5800579,35.42681,"3527 sw 38th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4031 8TH NW ST                    ","7/25/2001",-97.5913507,35.4754198,"4031 nw 8th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3217 GOFF S                       ","7/26/2001",-97.5805323,35.4326511,"3217 s goff ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         11900 ECKER N DR                  ","7/27/2001",-97.410535,35.590596,"11900 n ecker dr, edmond, ok 73013, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1140 48TH SW ST                    ","8/1/2001",-97.5366679,35.4166711,"1140 sw 48th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         121 15TH SE ST                     ","8/6/2001",-97.5104187,35.4497581,"121 se 15th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         416 12TH SW                        ","8/7/2001",-97.51981,35.452655,"416 sw 12th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3327a 28TH SW ST                   ","8/9/2001",-97.5757784,35.4361092,"3327 sw 28th st, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         522 WESTWOOD CT                   ","8/10/2001",-97.6578375,35.4736879,"522 westwood ct, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         128 56 SW ST                      ","8/10/2001",-97.5160015,35.4092281,"128 sw 56th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3333 46TH SW ST                   ","8/16/2001",-97.576089,35.419239,"3333 sw 46th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4117 HARVEY S AVE                 ","8/30/2001",-97.518548,35.424007,"4117 s harvey ave, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3927 BARNES N AVE                  ","9/3/2001",-97.549394,35.510789,"3927 n barnes ave, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         6301 SANTA FE S 3                  ","9/4/2001",-97.512958,35.402997,"6301 s santa fe ave, oklahoma city, ok 73139, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         7619 SACRAMENTO S DR               ","9/4/2001",-97.525766,35.3896342,"7619 sacramento dr, oklahoma city, ok 73139, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         9516 SHIELDS S BLVD 118            ","9/4/2001",-97.498904,35.3711709,"9516 s shields blvd, oklahoma city, ok 73160, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3417 INDEPENDENCE S AVE           ","9/17/2001",-97.5746843,35.4308503,"3417 s independence ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2750 59TH SE ST B                 ","9/23/2001",-97.464114,35.405321,"2750 se 59th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2823 HUDSON N ST                  ","9/27/2001",-97.519224,35.498266,"2823 n hudson ave, oklahoma city, ok 73103, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3544 37 SW ST                     ","9/30/2001",-97.5808985,35.4272906,"3544 sw 37th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3504 GOFF S AVE                   ","10/12/2001",-97.5791362,35.430164,"3504 s goff ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2801 44TH NW ST                   ","10/18/2001",-97.5634,35.51664,"2801 nw 44th st, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3208 86TH SW ST                   ","10/24/2001",-97.5719359,35.380476,"3208 sw 86th st, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1604 BINKLEY SW AVE               ","11/7/2001",-97.546107,35.432316,"1604 sw binkley st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         8102 BRITTON W RD 10              ","12/12/2001",-97.657809,35.5649773,"8102 w britton rd, oklahoma city, ok 73132, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         8112 W BRITTON N 10               ","12/31/2001",-97.6579263,35.5650603,"8112 w britton rd, oklahoma city, ok 73132, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2434 27 SW ST                      ","1/5/2002",-97.5563099,35.437036,"2434 sw 27th st, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2232 1/2 34 NW ST                 ","1/14/2002",-97.5662315,35.5054258,"2 nw 34th st, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2616 36TH SW ST                   ","1/23/2002",-97.559161,35.427405,"2616 sw 36th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2744 34TH SW ST                   ","1/24/2002",-97.563281,35.429858,"2744 sw 34th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         5526 23RD NW ST 119               ","1/28/2002",-97.6140124,35.4932643,"5526 nw 23rd st, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3316 39 SW ST                     ","1/29/2002",-97.5752967,35.4253861,"3316 sw 39th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1140 17TH SE ST                    ","2/7/2002",-97.4887044,35.4475946,"1140 se 17th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2309 WALNUT S                     ","2/11/2002",-97.5088557,35.442552,"2309 s walnut ave, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2613 30TH SW                      ","2/15/2002",-97.5597196,35.434347,"2613 sw 30th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2800 11TH NW                      ","2/18/2002",-97.563616,35.480353,"2800 nw 11th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3217 40 SW                        ","2/21/2002",-97.5733756,35.4249293,"3217 sw 40th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1118 INDIANA N AVE B              ","2/21/2002",-97.5410545,35.479502,"1118 n indiana ave, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1115 9 NW                         ","2/27/2002",-97.5307603,35.477904,"1115 nw 9th st, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3808 CASHION PL                    ","3/1/2002",-97.586181,35.500774,"3808 cashion pl, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2116 49 SW                         ","3/3/2002",-97.548808,35.4156382,"2116 sw 49th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1312 38 SE                        ","3/15/2002",-97.4894581,35.4261067,"1312 se 38th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3420 QUAPAH AVE                   ","3/18/2002",-97.5853008,35.4301404,"3420 s quapah ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2720 74TH SW ST 30                 ","4/4/2002",-97.562411,35.391165,"2720 sw 74th st, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1528 INDIANA S                    ","4/11/2002",-97.5402171,35.4502765,"1528 s indiana ave, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         812 26TH SE                       ","4/17/2002",-97.4962835,35.4380546,"812 se 26th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2120 34TH NW                      ","4/19/2002",-97.5485768,35.504655,"2120 nw 34th st, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         5421 DREXEL S AVE                 ","4/23/2002",-97.56994,35.410096,"5421 drexel ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1921 8 NW ST                      ","4/24/2002",-97.544358,35.477082,"1921 nw 8th st, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1103 CAROL N LN C                 ","5/23/2002",-97.6242472,35.4795954,"1103 n carol ln, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1517 42 NW ST                      ","6/1/2002",-97.5375502,35.51481,"1517 nw 42nd st, oklahoma city, ok 73118, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2513 46 SW ST                     ","6/11/2002",-97.5574843,35.4192481,"2513 sw 46th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         137 25TH SE ST                    ","6/11/2002",-97.508808,35.439707,"137 se 25th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1256 20TH SE ST                   ","6/12/2002",-97.4872544,35.4439602,"1256 se 20th st, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1512 62 SW ST                     ","6/12/2002",-97.5453904,35.4021568,"1512 sw 62nd st, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1608 BINKLEY SW ST                ","6/12/2002",-97.5462549,35.4323699,"1608 sw binkley st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3229 PORTLAND S AVE               ","6/15/2002",-97.5835436,35.4316109,"3229 s portland ave, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1638 WESTWOOD                     ","6/24/2002",-97.5432672,35.4485778,"1638 westwood ave, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3737 29TH NW ST                   ","6/26/2002",-97.58505,35.498997,"3737 nw 29th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1638 WESTWOOD BLVD                ","6/26/2002",-97.5432672,35.4485778,"1638 westwood ave, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3212 45 SW ST                     ","6/29/2002",-97.5716976,35.4194875,"3212 sw 45th st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1823 9TH NW 1                      ","7/1/2002",-97.5421146,35.4779451,"1823 nw 9th st, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2309 WALNUT S AVE                  ","7/8/2002",-97.5088557,35.442552,"2309 s walnut ave, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         6100 MACARTHUR PARK LN 1608        ","7/9/2002",-97.621887,35.491771,"6100 macarthur park ln, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         6707 8TH NW                       ","7/12/2002",-97.630777,35.4767729,"6707 nw 8th st, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         708 60TH SE TER                   ","7/12/2002",-97.4985212,35.4040347,"708 se 60th terrace, oklahoma city, ok 73149, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2237 12 NW ST                      ","8/2/2002",-97.551619,35.4821219,"2237 nw 12th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         5732 16TH NW 2                    ","8/14/2002",-97.6159388,35.4860176,"5732 nw 16th st, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1608 OAKHILL                      ","8/16/2002",-97.643251,35.485543,"1608 oakhill dr, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3240 15TH NW                      ","8/19/2002",-97.574157,35.484789,"3240 nw 15th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2440 42ND NW ST                   ","8/21/2002",-97.5561847,35.5143239,"2440 nw 42nd st, oklahoma city, ok 73112, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         7512 BRADLEY N AVE                ","8/27/2002",-97.646459,35.4804474,"n bradley ave, oklahoma city, ok 73127, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         611 6TH SW                         ","9/2/2002",-97.5231994,35.4591702,"611 sw 6th st, oklahoma city, ok 73109, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2332 1/2 42ND SW                  ","9/10/2002",-97.5538881,35.4224727,"2332 sw 42nd st, oklahoma city, ok 73119, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2936 65 NW                        ","9/13/2002",-97.567342,35.538098,"2936 nw 65th st, oklahoma city, ok 73116, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         3713 28 NW                        ","9/19/2002",-97.5840751,35.4980953,"3713 nw 28th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2237 12 NW                        ","9/20/2002",-97.551619,35.4821219,"2237 nw 12th st, oklahoma city, ok 73107, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         17 GRAND SE                       ","9/27/2002",-97.511641,35.428592,"17 se grand blvd, oklahoma city, ok 73129, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1711 BLACKWELDER N                ","9/27/2002",-97.5383428,35.486097,"1711 n blackwelder ave, oklahoma city, ok 73106, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2109 117TH NW ST                  ","9/29/2002",-97.549882,35.58936,"2109 nw 117th st, oklahoma city, ok 73120, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         8521 DREXEL S AVE                 ","10/1/2002",-97.570389,35.382356,"8521 drexel ave, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         923 64 NE                         ","10/2/2002",-97.495005,35.537841,"923 ne 64th st, oklahoma city, ok 73105, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         8917 SOWELL RD                    ","10/4/2002",-97.2294189,35.377766,"8917 sowell rd, choctaw, ok 73020, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2809 80TH SW ST                   ","10/8/2002",-97.5632647,35.3859352,"2809 sw 80th st, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4000 POST S A                     ","10/10/2002",-97.3531552,35.4259341,"4000 s post rd, oklahoma city, ok 73150, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4317 22ND SW ST 1909              ","10/12/2002",-97.5950883,35.4432005,"4317 sw 22nd st, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1511 27TH SW ST                   ","10/19/2002",-97.544047,35.4375969,"1511 sw 27th st, oklahoma city, ok 73108, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         1401 STRAKA TER                   ","11/1/2002",-97.5425869,35.3863685,"1401 straka terrace, oklahoma city, ok 73159, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         4301 KELLY N AVE                  ","11/5/2002",-97.4948426,35.5153433,"4301 n kelley ave, oklahoma city, ok 73111, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         2936 65TH NW                      ","11/8/2002",-97.567342,35.538098,"2936 nw 65th st, oklahoma city, ok 73116, usa"
"OKLAHOMA"," OKLAHOMA"," OKLAHOMA CITY         641 36TH SE                       ","11/16/2002",-97.5022705,35.5077961,"641 ne 36th st, oklahoma city, ok 73105, usa"
